learning_item_id,learning_item_version_id,source_id,source_file_path,source_item_key,source_commit,source_content_hash,question_stem,answer_text,correct_option_key,knowledge_point_id,knowledge_point_name,mapping_candidate_id,mapping_confidence,mapping_method,mapping_review_status,answer_review_status,source_review_status,publish_decision,reviewer_id,reviewer_note
item-4dfc919aa367d25ff175,item-version-4b4346640c5c7c568316,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-10.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d73143c1f0d9cf25bb24ba2c428de6db97661515b387243d810bbbf966243073,Problems of GAN training includes,all of the above,C,kp-ai-lesson-10,Generative Adversarial Networks,mapping-candidate-feca103c0909061b18f5,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-3fcd913e4cd03ea047cd,item-version-d696edab0550f412ed16,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-11.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,b5b18b81e4915e54ea42e8fbce8db09208dc6cc228071bd7d6b9ab9846bfc52c,Neural networks can only be used to classify images,false,B,kp-ai-lesson-11,Object Detection,mapping-candidate-cea66570df2a3b4de0f6,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-f000a9ef5e0e13d2827d,item-version-28c44f7b281c53f48677,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-11.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,b5b18b81e4915e54ea42e8fbce8db09208dc6cc228071bd7d6b9ab9846bfc52c,"With object detection, we don't just get the class of an object, but also its ____",location,B,kp-ai-lesson-11,Object Detection,mapping-candidate-88a5fa0f3e2e973f0abc,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-2d38022144dcc642a207,item-version-716f577104f05ff5be1a,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-11.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,b5b18b81e4915e54ea42e8fbce8db09208dc6cc228071bd7d6b9ab9846bfc52c,How many objects can an object detection model detect?,any number,C,kp-ai-lesson-11,Object Detection,mapping-candidate-b7f5a0a8f7e04398e635,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0e03a3a65e94673ee58d,item-version-c3830f3703883fbc890f,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-11.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,b5b18b81e4915e54ea42e8fbce8db09208dc6cc228071bd7d6b9ab9846bfc52c,An Object detection model gives us,both class and bounding box,C,kp-ai-lesson-11,Object Detection,mapping-candidate-44b22f5c15904f4c1abf,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-947c2bd5a8a5f6c1fd48,item-version-96b8514f1aa8363d93e1,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-11.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,b5b18b81e4915e54ea42e8fbce8db09208dc6cc228071bd7d6b9ab9846bfc52c,Which object detection models are faster?,one-pass models,A,kp-ai-lesson-11,Object Detection,mapping-candidate-a43b463f619263a064f6,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-df749b895d98cfd3ac9e,item-version-450e37bce9ba31d596b3,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-11.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,b5b18b81e4915e54ea42e8fbce8db09208dc6cc228071bd7d6b9ab9846bfc52c,Which metric can be used to determine how well bounding boxes are aligned?,IoU,C,kp-ai-lesson-11,Object Detection,mapping-candidate-f71fa1a802433ee259ed,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0e9df20bbefdbafda529,item-version-36d9470c007966b5de98,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-12.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,12c8f74293597799ae04284031207a300740a08c5c3c25017ae6bface4eb33eb,How many segmentation algorithm are there?,2,B,kp-ai-lesson-12,Segmentation,mapping-candidate-c7514a96cfbc28264848,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-63de1c66e99f6cba7e02,item-version-9f78c1a3edc9147085c0,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-12.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,12c8f74293597799ae04284031207a300740a08c5c3c25017ae6bface4eb33eb,Segmentation is a _____ task,computer vision,A,kp-ai-lesson-12,Segmentation,mapping-candidate-c5fe7fa92c706e66e300,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-7d179b1cc5a4797f4dbe,item-version-f5a3192f8ff1c640838d,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-12.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,12c8f74293597799ae04284031207a300740a08c5c3c25017ae6bface4eb33eb,Segmentation networks consist of ____ and ____ parts,"encoder, decoder",B,kp-ai-lesson-12,Segmentation,mapping-candidate-d27fb6bb9ae868dfd2fd,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-b8c86673a958165ea703,item-version-225f56bf581ee29e4c81,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-12.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,12c8f74293597799ae04284031207a300740a08c5c3c25017ae6bface4eb33eb,____ extracts features from an input image,encoder,C,kp-ai-lesson-12,Segmentation,mapping-candidate-fc4982f551a30a7028cd,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-82363d249bada03fed51,item-version-084dd7f4064cb5244a11,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-12.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,12c8f74293597799ae04284031207a300740a08c5c3c25017ae6bface4eb33eb,____ transforms input features into mask image,decoder,A,kp-ai-lesson-12,Segmentation,mapping-candidate-2ee124ce658eb724ad2a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-e432bf0da80e2b90ba99,item-version-f55d4094f81d039e11a8,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-12.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,12c8f74293597799ae04284031207a300740a08c5c3c25017ae6bface4eb33eb,SegNet relies on ____ to train multi-layered network,batch normalization,A,kp-ai-lesson-12,Segmentation,mapping-candidate-8084390364321ebfee87,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-8f306c6f36a8f09ac59f,item-version-d415616e0c6275a6e360,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-13.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d9324c6f84aff8f670e748dbee2ac1e0fc6ecdf5cd10ae767201a3c3963bca65,Each word in a Bag of Words is linked to a vector index,true,A,kp-ai-lesson-13,Text Representation,mapping-candidate-875e6a7ba27bb796c1d3,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-a96d67848dd8ae052848,item-version-fedc99e0d99c09b6fcd9,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-13.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d9324c6f84aff8f670e748dbee2ac1e0fc6ecdf5cd10ae767201a3c3963bca65,Text can be represented using _____ approaches,2,B,kp-ai-lesson-13,Text Representation,mapping-candidate-5198f728458c62bf9b6c,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-7c8eca1fdbb693791908,item-version-77d0d067f9c31fdb0c22,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-13.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d9324c6f84aff8f670e748dbee2ac1e0fc6ecdf5cd10ae767201a3c3963bca65,Character level representation represents each _____ as a number,letter,A,kp-ai-lesson-13,Text Representation,mapping-candidate-79367d2f3a6f59e4edda,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-e6f444056d87ba168bc0,item-version-42a4e5ec17d20263d4be,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-13.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d9324c6f84aff8f670e748dbee2ac1e0fc6ecdf5cd10ae767201a3c3963bca65,Word level representation represents _____ as a number,word,B,kp-ai-lesson-13,Text Representation,mapping-candidate-d5afcc037b18016c776e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-c9a3cb28e1444a05b467,item-version-f1c99ff4dded5ab7f92c,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-13.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d9324c6f84aff8f670e748dbee2ac1e0fc6ecdf5cd10ae767201a3c3963bca65,N-Grams refers to _____,combination of n number of Words,C,kp-ai-lesson-13,Text Representation,mapping-candidate-f333450adf3fa6c42185,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-65330542d633bb4a0a78,item-version-b54fa6453445af9fa165,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-13.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d9324c6f84aff8f670e748dbee2ac1e0fc6ecdf5cd10ae767201a3c3963bca65,The main drawback of N-gram is that the vocabulary size grows fast,true,A,kp-ai-lesson-13,Text Representation,mapping-candidate-526b9912ae32ca67448b,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-7d1e0ca4adaac5439e2e,item-version-a8d5eb22d6cae78fa396,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-14.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cd4d569433df1ced5d0f0431aaf1718717a87f14d5147d29f716a07a12a43bcc,Embedding is used to represent words with _____ dimensional dense vectors,lower,A,kp-ai-lesson-14,Embeddings,mapping-candidate-92ba825c555469136907,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-b2cdd08d22ed2996f921,item-version-416de7c229a24feaf9d0,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-14.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cd4d569433df1ced5d0f0431aaf1718717a87f14d5147d29f716a07a12a43bcc,Word2Vec pre-trained embeddings can also be used in place of embedding layer in neural networks,True,A,kp-ai-lesson-14,Embeddings,mapping-candidate-9f62cf0c6421e51101e5,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-e54fc0a174018a8221b2,item-version-2ca9d062fd8c914be165,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-14.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cd4d569433df1ced5d0f0431aaf1718717a87f14d5147d29f716a07a12a43bcc,Using embedding layer we cannot switch from bag-of-words to embedding bag,false,B,kp-ai-lesson-14,Embeddings,mapping-candidate-49827fcd73461e377102,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0bc61d430c3b757c4e27,item-version-17811f5f7b2bf7320d1b,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-14.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cd4d569433df1ced5d0f0431aaf1718717a87f14d5147d29f716a07a12a43bcc,Word2Vec has _____ main architectures,2,B,kp-ai-lesson-14,Embeddings,mapping-candidate-ad6ea9e88b63aa729c6f,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-6e56bbaabf6b62ffe61f,item-version-faafe44099d1d86f98c2,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-14.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cd4d569433df1ced5d0f0431aaf1718717a87f14d5147d29f716a07a12a43bcc,Word sense disambiguation is a limitation of traditional pretrained embedding representations,True,A,kp-ai-lesson-14,Embeddings,mapping-candidate-fd26a41453a6a3c39686,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-20d9ba813f02aecdb84c,item-version-7cccd306209c60a604e1,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-14.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,cd4d569433df1ced5d0f0431aaf1718717a87f14d5147d29f716a07a12a43bcc,An embedding layer takes _____ as input,word,A,kp-ai-lesson-14,Embeddings,mapping-candidate-55ddd9f01fba369bd440,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-76da0ac9c7a0d5e1be4e,item-version-c8380d2602228b534e5b,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-15.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,135bf073193cb92676e7062588f9c3cef95ff94ca43936e3ae06e93ef89cc18a,Which of the following can be considered a language model?,Word2Vec embeddings,A,kp-ai-lesson-15,Language Modeling,mapping-candidate-9eebd786261d536ce59b,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-d39bfe487cc858c65a60,item-version-8e382f2dcab5245b8323,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-15.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,135bf073193cb92676e7062588f9c3cef95ff94ca43936e3ae06e93ef89cc18a,A language model should be able to ____ the next word in the sentence,predict,B,kp-ai-lesson-15,Language Modeling,mapping-candidate-d0a9c8e2fe9d48fbae8e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-51ee62e167664ab1d542,item-version-6104fde38ee56177abfa,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-15.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,135bf073193cb92676e7062588f9c3cef95ff94ca43936e3ae06e93ef89cc18a,Language models are trained on,any natural text,C,kp-ai-lesson-15,Language Modeling,mapping-candidate-87f024f41924b93e7fac,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-5c0642715f7a99a7ad47,item-version-d44a0ed056f5f3ef1d80,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-15.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,135bf073193cb92676e7062588f9c3cef95ff94ca43936e3ae06e93ef89cc18a,Which of the architectures predicts a word from neighboring words?,CBoW,A,kp-ai-lesson-15,Language Modeling,mapping-candidate-b48c29a8f640a9106f96,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-b14173d169e819121649,item-version-b024adcc614988f87545,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-15.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,135bf073193cb92676e7062588f9c3cef95ff94ca43936e3ae06e93ef89cc18a,"When we train a CBoW model, we obtain",Word2Vec embedding vectors,B,kp-ai-lesson-15,Language Modeling,mapping-candidate-7f56c69d2494ee7f00ac,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-4413b83c9e38c56ec779,item-version-6d0a0b562614489b9d91,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-15.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,135bf073193cb92676e7062588f9c3cef95ff94ca43936e3ae06e93ef89cc18a,The CBoW model is based on,Dense neural network,A,kp-ai-lesson-15,Language Modeling,mapping-candidate-12ffa23d608ba5342268,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-d6879835cb03fe82ba47,item-version-9c2d50c21d6710ddfd3d,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-16.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,954598131425865cdd23081b74f4e731f36b6c05835039cd72f262820bf74d06,RNN is short for?,recurrent neural network,B,kp-ai-lesson-16,Recurrent Neural Networks,mapping-candidate-c16acb086a716fb0a559,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-16fcd4fe8772a6cfec1a,item-version-7e46c690d344df2abced,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-16.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,954598131425865cdd23081b74f4e731f36b6c05835039cd72f262820bf74d06,A simple RNN cell has two weight _____,matrices,A,kp-ai-lesson-16,Recurrent Neural Networks,mapping-candidate-f7f531c69ee7b25db31c,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-f37093bc3a9272e6930b,item-version-9524b812276597121e33,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-16.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,954598131425865cdd23081b74f4e731f36b6c05835039cd72f262820bf74d06,vanishing gradients is a problem of _____,RNN,A,kp-ai-lesson-16,Recurrent Neural Networks,mapping-candidate-324582237086c10eb92a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-44fe0853879a49ce0431,item-version-5e0592981790cbfd4ea4,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-16.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,954598131425865cdd23081b74f4e731f36b6c05835039cd72f262820bf74d06,"_____ takes some information from the input and hidden vector, and inserts it into state",input gate,C,kp-ai-lesson-16,Recurrent Neural Networks,mapping-candidate-da0a37e006c3b768fce8,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-43e17777441725fe99b7,item-version-42958538a04b8c87025e,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-16.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,954598131425865cdd23081b74f4e731f36b6c05835039cd72f262820bf74d06,Bidirectional RNNs runs recurrent computation in _____,both directions,A,kp-ai-lesson-16,Recurrent Neural Networks,mapping-candidate-f7ae567312c9e77d5d96,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-ed0fb9f16195abfa1cb4,item-version-3f0acc107a4c73d5cf3b,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-16.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,954598131425865cdd23081b74f4e731f36b6c05835039cd72f262820bf74d06,All RNN Cells have the same shareable weights,True,A,kp-ai-lesson-16,Recurrent Neural Networks,mapping-candidate-6638a6a649046bb2cc9e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-9ccd3aa877a95f3eb0ca,item-version-7ba504fff05b5573df87,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-17.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,929772b3dd21dbeee8d4fa82a07767dcdae9089c69875cf69d977126d5ea1832,RNNs can be for generative tasks,yes,A,kp-ai-lesson-17,Generative Networks,mapping-candidate-d00f6d98f77951e40249,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-def5a1a3b581c1f11a23,item-version-6c64e805dfc58a4cb134,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-17.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,929772b3dd21dbeee8d4fa82a07767dcdae9089c69875cf69d977126d5ea1832,_____ is a traditional neural network with one input and one output,one-to-one,A,kp-ai-lesson-17,Generative Networks,mapping-candidate-cfbee89d942c860e572c,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-e027ac2d7b4538a46b8f,item-version-a0a1922f4e1ed6ae9ea4,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-17.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,929772b3dd21dbeee8d4fa82a07767dcdae9089c69875cf69d977126d5ea1832,RNN generates texts by generating next output token for each input token,true,A,kp-ai-lesson-17,Generative Networks,mapping-candidate-5351552e84cea1c8456a,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-93d81428fe7cf8037061,item-version-ce77f2fc362ff71364c8,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-17.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,929772b3dd21dbeee8d4fa82a07767dcdae9089c69875cf69d977126d5ea1832,Output encoder converts hidden state into _____ output,one-hot-encoded,A,kp-ai-lesson-17,Generative Networks,mapping-candidate-1b1e4ca1e535c0f43184,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-0bfb22540d88f6b65127,item-version-8f2bdcec44126c24da59,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-17.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,929772b3dd21dbeee8d4fa82a07767dcdae9089c69875cf69d977126d5ea1832,Selecting the character with higher probabilities always gives a meaningful text.,false,B,kp-ai-lesson-17,Generative Networks,mapping-candidate-58525ca86a66fd5b7967,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-b508ec19d0bba11b4db0,item-version-3638683a888084fc41da,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-17.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,929772b3dd21dbeee8d4fa82a07767dcdae9089c69875cf69d977126d5ea1832,Many-to-many can also be referred to as _____,sequence-to-sequence,B,kp-ai-lesson-17,Generative Networks,mapping-candidate-0348e00ab2dab3e81c2e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-a7684d659419aaa21af9,item-version-50d4e7bd464dd2ffac6e,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-18.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,68b26154f4c731552ad80273456724b5705647fc62b8ac18be986aee1f5c2cbd,Attention mechanism provides a means of _____ the impact of an inout vector on an output prediction of RNN,weighting,A,kp-ai-lesson-18,Transformers,mapping-candidate-2189ce0a3807b365cee7,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-5bcac09cfc8539d28c69,item-version-74aa67efeb5605917f72,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-18.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,68b26154f4c731552ad80273456724b5705647fc62b8ac18be986aee1f5c2cbd,BERT is an acronym for,Bidirectional Encoder Representations From Transformers,B,kp-ai-lesson-18,Transformers,mapping-candidate-b83966413a868ffc729e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-7d2fe2d72c90e64782c5,item-version-2678eae057fcbf141c46,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-18.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,68b26154f4c731552ad80273456724b5705647fc62b8ac18be986aee1f5c2cbd,In positional encoding the relative position of the token is represented by number of steps,true,A,kp-ai-lesson-18,Transformers,mapping-candidate-a59312ae5287b134e1a3,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-2a37cc182bc13855e1ae,item-version-16067e34bde590b3e44b,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-18.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,68b26154f4c731552ad80273456724b5705647fc62b8ac18be986aee1f5c2cbd,Positional embedding _____ the original token and its position within the sequence,embeds,C,kp-ai-lesson-18,Transformers,mapping-candidate-07958eb95e812fe7a2ef,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-b56d75ca7d5e5ddb3d07,item-version-5dec88e7d6fd5833b6d1,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-18.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,68b26154f4c731552ad80273456724b5705647fc62b8ac18be986aee1f5c2cbd,Multi-Head Attention is used in transformers to give network the power to capture _____ of dependencies,different types,A,kp-ai-lesson-18,Transformers,mapping-candidate-a8f3c809e91cc8cd80c2,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-38318229510b4b91017e,item-version-b35e36b5f9b7269d5b63,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-18.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,68b26154f4c731552ad80273456724b5705647fc62b8ac18be986aee1f5c2cbd,In transformers attention is used in _____ instances,2,B,kp-ai-lesson-18,Transformers,mapping-candidate-fcd9ac3cd9c70b47f2af,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-d35d1491c2fca9875012,item-version-c96d30be427efc2f7d81,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-19.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,fbcf23c68c82d9290257fe90805dc1a03037d2db17fac137153143e520eab0a0,What does NER stands for?,Named Entity Recognition,C,kp-ai-lesson-19,Named Entity Recognition,mapping-candidate-90e1bb22f4a8d4cb74f9,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-9b519c14c5d381c7cebb,item-version-cda710eeaa5f81043d26,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-19.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,fbcf23c68c82d9290257fe90805dc1a03037d2db17fac137153143e520eab0a0,An entity always consists of one token,false,B,kp-ai-lesson-19,Named Entity Recognition,mapping-candidate-edb3944454cd3f2b8ac9,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-575feb0fde562e2e0e97,item-version-9575da97bf1b47368eb1,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-19.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,fbcf23c68c82d9290257fe90805dc1a03037d2db17fac137153143e520eab0a0,"To train NER model, we need",Labeled dataset,A,kp-ai-lesson-19,Named Entity Recognition,mapping-candidate-a9c98b4f00b9dac11e0e,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-e66d6a3a1b38f2ffb008,item-version-5f52ea91c4d0567bf34d,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-19.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,fbcf23c68c82d9290257fe90805dc1a03037d2db17fac137153143e520eab0a0,NER model is essentially a ____ model,token classification,B,kp-ai-lesson-19,Named Entity Recognition,mapping-candidate-c213ebd43ec252d9d2db,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-1ed7f9476869043b3cc0,item-version-a470ee65b43af3f190ff,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-19.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,fbcf23c68c82d9290257fe90805dc1a03037d2db17fac137153143e520eab0a0,Which neural network types can be used for NER?,Both RNNs and Transformers,C,kp-ai-lesson-19,Named Entity Recognition,mapping-candidate-b9f2fec02e661b9a8e53,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-00c3475b7a11daa913a2,item-version-48c6f335b835bea40000,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-19.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,fbcf23c68c82d9290257fe90805dc1a03037d2db17fac137153143e520eab0a0,NER model is a good example of ____ network architecture,many-to-many,C,kp-ai-lesson-19,Named Entity Recognition,mapping-candidate-2860af176f04a36ed91f,0.99,upstream_quiz_group,pending,pending,pending,hold,,
item-7dd33642fda434f03194,item-version-d93923793af5925a8f2f,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-2.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,14c33a43ccff21758cab36c2d530eb208423855d2ec70f594bfed2f61e08db54,The top-down approach to creating intelligent systems was based on:,knowledge representation and reasoning,B,kp-ai-lesson-02,Knowledge Representation and Expert Systems,mapping-candidate-cf46ad8a9eb39c2f3eca,0.99,upstream_quiz_group,pending,pending,pending,hold,,
