learning_item_id,learning_item_version_id,source_id,source_file_path,source_item_key,source_commit,source_content_hash,knowledge_point_id,knowledge_point_name_en,knowledge_point_name_zh,question_stem_en,option_a_en,option_b_en,option_c_en,correct_option_key,zh_stem,zh_option_a,zh_option_b,zh_option_c,zh_explanation,explanation_data_json,translation_method,translation_version,translation_review_status,explanation_review_status,publish_decision,reviewer_id,reviewer_note
item-9c65f1ccb6ba7b6b9a15,item-version-0296b4dc5f1a1462c6aa,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-10,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-history,History of Machine Learning,机器学习的历史,What is an example of a technology that was developed during 'The Golden Years'?,Blocks world,Jibo,Robot dogs,A,“黄金岁月”期间开发的技术的例子是什么？,积木世界,吉博,机器狗,本题考查“机器学习的历史”，参考答案为 A：“积木世界”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“积木世界”最符合题干对“机器学习的历史”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""“黄金岁月”期间开发的技术的例子是什么？"",""memoryTip"":""复习“机器学习的历史”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“积木世界”最符合题干对“机器学习的历史”的描述或条件。"",""B"":""“吉博”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“机器狗”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""What is an example of a technology that was developed during 'The Golden Years'?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“机器学习的历史”，参考答案为 A：“积木世界”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-f732dba826755361c6d1,item-version-70fb6a4d33c79e8ccac2,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-11,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-history,History of Machine Learning,机器学习的历史,Which event was foundational in the creation and expansion of the field of artificial intelligence?,Turing Test,Dartmouth Summer Research Project,AI Winter,B,哪一事件对于人工智能领域的创建和扩展具有基础性？,图灵测试,达特茅斯夏季研究项目,人工智能冬天,本题考查“机器学习的历史”，参考答案为 B：“达特茅斯夏季研究项目”。,"{""correctOptionKey"":""B"",""correctReason"":""在给定选项中，“达特茅斯夏季研究项目”最符合题干对“机器学习的历史”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""哪一事件对于人工智能领域的创建和扩展具有基础性？"",""memoryTip"":""复习“机器学习的历史”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“图灵测试”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""在给定选项中，“达特茅斯夏季研究项目”最符合题干对“机器学习的历史”的描述或条件。"",""C"":""“人工智能冬天”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Which event was foundational in the creation and expansion of the field of artificial intelligence?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“机器学习的历史”，参考答案为 B：“达特茅斯夏季研究项目”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-f932097e5231d3bb4d60,item-version-4e9449ec02ec20a0ade7,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-12,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-fairness,Fairness and Machine Learning,公平与机器学习,Unfairness in Machine Learning can happen,intentionally,unintentionally,both of the above,C,机器学习中可能会出现不公平现象,故意地,无意中,以上两者都是,本题考查“公平与机器学习”，参考答案为 C：“以上两者都是”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“以上两者都是”最符合题干对“公平与机器学习”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""机器学习中可能会出现不公平现象"",""memoryTip"":""复习“公平与机器学习”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“故意地”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“无意中”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“以上两者都是”最符合题干对“公平与机器学习”的描述或条件。""},""originalStem"":""Unfairness in Machine Learning can happen"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“公平与机器学习”，参考答案为 C：“以上两者都是”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-75e44310069424f503a9,item-version-40424ff87b5e02710c69,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-13,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-fairness,Fairness and Machine Learning,公平与机器学习,The term 'unfairness' in ML connotes:,harms for a group of people,harm to one person,harms for the majority of people,A,机器学习中的“不公平”一词意味着：,对一群人造成伤害,对一个人造成伤害,对大多数人造成伤害,本题考查“公平与机器学习”，参考答案为 A：“对一群人造成伤害”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“对一群人造成伤害”最符合题干对“公平与机器学习”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""机器学习中的“不公平”一词意味着："",""memoryTip"":""复习“公平与机器学习”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“对一群人造成伤害”最符合题干对“公平与机器学习”的描述或条件。"",""B"":""“对一个人造成伤害”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“对大多数人造成伤害”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""The term 'unfairness' in ML connotes:"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“公平与机器学习”，参考答案为 A：“对一群人造成伤害”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-af524f08f7cfacf66ed5,item-version-4b77c8a2e0a2c09e1a82,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-14,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-fairness,Fairness and Machine Learning,公平与机器学习,The five main types of harms include,"allocation, quality of service, stereotyping, denigration, and over- or under- representation","elocation, quality of service, stereotyping, denigration, and over- or under- representation","allocation, quality of service, stereophonics, denigration, and over- or under- representation",A,五种主要危害类型包括,分配、服务质量、陈规定型观念、诽谤以及代表性过高或过低,异地安置、服务质量、陈规定型观念、诽谤以及代表性过高或过低,分配、服务质量、立体声、诽谤以及代表性过高或过低,本题考查“公平与机器学习”，参考答案为 A：“分配、服务质量、陈规定型观念、诽谤以及代表性过高或过低”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“分配、服务质量、陈规定型观念、诽谤以及代表性过高或过低”最符合题干对“公平与机器学习”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""五种主要危害类型包括"",""memoryTip"":""复习“公平与机器学习”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“分配、服务质量、陈规定型观念、诽谤以及代表性过高或过低”最符合题干对“公平与机器学习”的描述或条件。"",""B"":""“异地安置、服务质量、陈规定型观念、诽谤以及代表性过高或过低”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“分配、服务质量、立体声、诽谤以及代表性过高或过低”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""The five main types of harms include"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“公平与机器学习”，参考答案为 A：“分配、服务质量、陈规定型观念、诽谤以及代表性过高或过低”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-dc8d5d0ae2d5464dea32,item-version-30a167af869ec0db3e29,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-15,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-fairness,Fairness and Machine Learning,公平与机器学习,Unfairness in a model can be caused by,over reliance on historical data,under reliance on historical data,too closely aligning to historical data,A,模型中的不公平可能是由于,过度依赖历史数据,依赖历史数据,与历史数据过于接近,本题考查“公平与机器学习”，参考答案为 A：“过度依赖历史数据”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“过度依赖历史数据”最符合题干对“公平与机器学习”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""模型中的不公平可能是由于"",""memoryTip"":""复习“公平与机器学习”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“过度依赖历史数据”最符合题干对“公平与机器学习”的描述或条件。"",""B"":""“依赖历史数据”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“与历史数据过于接近”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Unfairness in a model can be caused by"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“公平与机器学习”，参考答案为 A：“过度依赖历史数据”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-085b4f28392947c567df,item-version-fe05f77ce48bb1d5eee9,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-16,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-fairness,Fairness and Machine Learning,公平与机器学习,"To mitigate unfairness, you can",identify harms and affected groups,define fairness metrics,both the above,C,为了减少不公平现象，你可以,确定危害和受影响群体,定义公平性指标,以上两者,本题考查“公平与机器学习”，参考答案为 C：“以上两者”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“以上两者”最符合题干对“公平与机器学习”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""为了减少不公平现象，你可以"",""memoryTip"":""复习“公平与机器学习”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“确定危害和受影响群体”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“定义公平性指标”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“以上两者”最符合题干对“公平与机器学习”的描述或条件。""},""originalStem"":""To mitigate unfairness, you can"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“公平与机器学习”，参考答案为 C：“以上两者”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-5f96c95137f04aa36c7f,item-version-a48b21a29ef04105ed1c,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-17,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-fairness,Fairness and Machine Learning,公平与机器学习,Fairlearn is a package that can,compare multiple models by using fairness and performance metrics,choose the best model for your needs,help you decide what is fair and what is not,A,Fairlearn 是一个包，可以,使用公平性和性能指标比较多个模型,选择最适合您需求的型号,帮助您决定什么是公平的，什么是不公平的,本题考查“公平与机器学习”，参考答案为 A：“使用公平性和性能指标比较多个模型”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“使用公平性和性能指标比较多个模型”最符合题干对“公平与机器学习”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""Fairlearn 是一个包，可以"",""memoryTip"":""复习“公平与机器学习”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“使用公平性和性能指标比较多个模型”最符合题干对“公平与机器学习”的描述或条件。"",""B"":""“选择最适合您需求的型号”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“帮助您决定什么是公平的，什么是不公平的”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Fairlearn is a package that can"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“公平与机器学习”，参考答案为 A：“使用公平性和性能指标比较多个模型”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-c711bac8017976ace0c5,item-version-b704e6727b3438162a28,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-18,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-tools,Tools and Techniques,工具和技术,"When building a model, you should:","prepare your data, then train your model","choose a training method, then prepare your data","tune parameters, then train your model",A,构建模型时，您应该：,准备数据，然后训练模型,选择训练方法，然后准备数据,调整参数，然后训练模型,本题考查“工具和技术”，参考答案为 A：“准备数据，然后训练模型”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“准备数据，然后训练模型”最符合题干对“工具和技术”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""构建模型时，您应该："",""memoryTip"":""复习“工具和技术”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“准备数据，然后训练模型”最符合题干对“工具和技术”的描述或条件。"",""B"":""“选择训练方法，然后准备数据”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“调整参数，然后训练模型”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""When building a model, you should:"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“工具和技术”，参考答案为 A：“准备数据，然后训练模型”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-c21c6d75b8167311a3d6,item-version-3ca066d9ac423cc2067c,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-19,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-tools,Tools and Techniques,工具和技术,Your data's ___ will impact the quality of your ML model,quantity,shape,both of the above,C,您的数据的 ___ 将影响您的机器学习模型的质量,数量,形状,以上两者都是,本题考查“工具和技术”，参考答案为 C：“以上两者都是”。,"{""correctOptionKey"":""C"",""correctReason"":""根据“工具和技术”相关术语，题干空缺应填“以上两者都是”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""您的数据的 ___ 将影响您的机器学习模型的质量"",""memoryTip"":""复习“工具和技术”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“数量”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“形状”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""根据“工具和技术”相关术语，题干空缺应填“以上两者都是”。""},""originalStem"":""Your data's ___ will impact the quality of your ML model"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“工具和技术”，参考答案为 C：“以上两者都是”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-b19f822e1567a18f5aa2,item-version-d750096ff8275dacbba4,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-20,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-tools,Tools and Techniques,工具和技术,A feature variable is:,a quality of your data,a measurable property of your data,a row of your data,B,特征变量是：,您的数据质量,数据的可测量属性,你的一行数据,本题考查“工具和技术”，参考答案为 B：“数据的可测量属性”。,"{""correctOptionKey"":""B"",""correctReason"":""在给定选项中，“数据的可测量属性”最符合题干对“工具和技术”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""特征变量是："",""memoryTip"":""复习“工具和技术”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“您的数据质量”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""在给定选项中，“数据的可测量属性”最符合题干对“工具和技术”的描述或条件。"",""C"":""“你的一行数据”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""A feature variable is:"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“工具和技术”，参考答案为 B：“数据的可测量属性”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-84c0c579d88774f1415a,item-version-00c5b05f988cd0c5b091,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-21,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-tools,Tools and Techniques,工具和技术,You should visualize your data because,you can discover outliers,you can discover potential cause for bias,both of these,C,您应该可视化您的数据，因为,你可以发现异常值,您可以发现偏见的潜在原因,这两个,本题考查“工具和技术”，参考答案为 C：“这两个”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“这两个”最符合题干对“工具和技术”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""您应该可视化您的数据，因为"",""memoryTip"":""复习“工具和技术”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“你可以发现异常值”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“您可以发现偏见的潜在原因”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“这两个”最符合题干对“工具和技术”的描述或条件。""},""originalStem"":""You should visualize your data because"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“工具和技术”，参考答案为 C：“这两个”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
